course_id,total_comments,average_completion_rate,negative,positive,neutral,num_users
C_676684,0.0,,0.0,0.0,0.0,1579
C_676685,0.0,,0.0,0.0,0.0,4009
C_676686,0.0,,0.0,0.0,0.0,6263
C_676687,0.0,,0.0,0.0,0.0,4416
C_676692,0.0,,0.0,0.0,0.0,21
C_676695,0.0,,0.0,0.0,0.0,6949
C_676696,0.0,,0.0,0.0,0.0,3124
C_676697,0.0,,0.0,0.0,0.0,8295
C_676700,0.0,,0.0,0.0,0.0,10
C_676701,0.0,0.8939291908988881,0.0,0.0,0.0,377
C_676705,2.0,0.9241773962804006,0.0,0.0,2.0,1348
C_676707,0.0,,0.0,0.0,0.0,2008
C_676820,0.0,,0.0,0.0,0.0,8458
C_676885,0.0,,0.0,0.0,0.0,6918
C_676887,1.0,,0.0,1.0,0.0,274
C_676890,0.0,,0.0,0.0,0.0,756
C_676895,0.0,,0.0,0.0,0.0,2
C_676897,0.0,,0.0,0.0,0.0,2661
C_676898,0.0,,0.0,0.0,0.0,13122
C_676900,0.0,,0.0,0.0,0.0,4419
C_676902,0.0,,0.0,0.0,0.0,3491
C_676905,0.0,,0.0,0.0,0.0,1553
C_676907,0.0,,0.0,0.0,0.0,3896
C_676913,0.0,,0.0,0.0,0.0,12987
C_676915,0.0,,0.0,0.0,0.0,13388
C_676917,0.0,,0.0,0.0,0.0,2719
C_676918,0.0,,0.0,0.0,0.0,327
C_676923,0.0,,0.0,0.0,0.0,1
C_676932,0.0,,0.0,0.0,0.0,125789
C_676934,0.0,,0.0,0.0,0.0,3175
C_676937,3.0,0.5625,1.0,0.0,2.0,21331
C_676940,31.0,0.0,0.0,9.0,22.0,2518
C_676942,0.0,,0.0,0.0,0.0,1
C_676943,0.0,,0.0,0.0,0.0,5
C_676948,0.0,,0.0,0.0,0.0,1432
C_676949,0.0,,0.0,0.0,0.0,2
C_676950,0.0,,0.0,0.0,0.0,4711
C_676952,0.0,,0.0,0.0,0.0,1
C_676953,0.0,,0.0,0.0,0.0,7346
C_676962,0.0,,0.0,0.0,0.0,1497
C_676963,0.0,,0.0,0.0,0.0,2129
C_676966,0.0,,0.0,0.0,0.0,5292
C_676967,0.0,,0.0,0.0,0.0,1624
C_676969,0.0,0.9285714285714286,0.0,0.0,0.0,11408
C_676975,3.0,0.6535835016449869,0.0,1.0,2.0,3269
C_676978,0.0,,0.0,0.0,0.0,2227
C_676995,0.0,,0.0,0.0,0.0,4337
C_676996,4.0,0.75,0.0,4.0,0.0,11350
C_677000,0.0,,0.0,0.0,0.0,3689
C_677004,3.0,0.4851851851851852,0.0,0.0,3.0,3187
C_677009,1.0,0.5555555555555556,0.0,1.0,0.0,3650
C_677010,0.0,0.3333333333333333,0.0,0.0,0.0,42690
C_677014,64.0,0.8004399985676587,1.0,42.0,21.0,5604
C_677018,9.0,,0.0,5.0,4.0,3013
C_677019,0.0,,0.0,0.0,0.0,16323
C_677020,0.0,,0.0,0.0,0.0,11948
C_677023,0.0,,0.0,0.0,0.0,2870
C_677026,0.0,,0.0,0.0,0.0,33
C_677028,0.0,,0.0,0.0,0.0,8366
C_677030,0.0,,0.0,0.0,0.0,2935
C_677031,0.0,,0.0,0.0,0.0,8332
C_677038,0.0,,0.0,0.0,0.0,5084
C_677042,0.0,,0.0,0.0,0.0,7338
C_677043,1.0,,0.0,1.0,0.0,4392
C_677045,0.0,,0.0,0.0,0.0,5377
C_677047,0.0,,0.0,0.0,0.0,15795
C_677049,0.0,,0.0,0.0,0.0,68762
C_677052,0.0,,0.0,0.0,0.0,8
C_677055,0.0,,0.0,0.0,0.0,1225
C_677061,7.0,0.9609126984126984,0.0,0.0,7.0,1631
C_677066,0.0,,0.0,0.0,0.0,1
C_677068,0.0,,0.0,0.0,0.0,832
C_677070,0.0,,0.0,0.0,0.0,8138
C_677076,0.0,,0.0,0.0,0.0,7641
C_677077,0.0,,0.0,0.0,0.0,7657
C_677080,0.0,,0.0,0.0,0.0,12
C_677083,0.0,,0.0,0.0,0.0,4656
C_677087,20.0,0.7741263766653371,3.0,7.0,10.0,6676
C_677089,0.0,,0.0,0.0,0.0,3019
C_677093,0.0,,0.0,0.0,0.0,12800
C_677095,0.0,,0.0,0.0,0.0,8544
C_677097,0.0,0.2222222222222222,0.0,0.0,0.0,5984
C_677099,0.0,,0.0,0.0,0.0,4116
C_677102,0.0,,0.0,0.0,0.0,3386
C_677105,0.0,,0.0,0.0,0.0,1336
C_677109,0.0,,0.0,0.0,0.0,2290
C_677110,2.0,0.4722222222222222,0.0,1.0,1.0,5841
C_677118,0.0,,0.0,0.0,0.0,6479
C_677129,0.0,0.0,0.0,0.0,0.0,2072
C_677130,0.0,,0.0,0.0,0.0,7595
C_677133,0.0,,0.0,0.0,0.0,3166
C_677136,28.0,0.7715602487919605,0.0,21.0,7.0,8196
C_677140,0.0,,0.0,0.0,0.0,1227
C_677142,0.0,,0.0,0.0,0.0,1281
C_677144,3.0,0.6196919821804547,1.0,1.0,1.0,2168
C_677145,0.0,,0.0,0.0,0.0,24
C_677146,0.0,,0.0,0.0,0.0,16459
C_677150,0.0,,0.0,0.0,0.0,4314
C_677151,0.0,,0.0,0.0,0.0,1
C_677152,0.0,,0.0,0.0,0.0,1
C_677157,0.0,,0.0,0.0,0.0,2573
C_677159,0.0,,0.0,0.0,0.0,14042
C_677161,1.0,,0.0,0.0,1.0,275
C_677164,0.0,,0.0,0.0,0.0,3521
C_677167,0.0,,0.0,0.0,0.0,2652
C_677168,0.0,,0.0,0.0,0.0,1443
C_677172,0.0,,0.0,0.0,0.0,1275
C_677174,0.0,,0.0,0.0,0.0,2158
C_677176,0.0,,0.0,0.0,0.0,1848
C_677179,3.0,,1.0,0.0,2.0,1897
C_677181,0.0,,0.0,0.0,0.0,872
C_677184,0.0,,0.0,0.0,0.0,2692
C_677185,0.0,,0.0,0.0,0.0,1505
C_677186,0.0,,0.0,0.0,0.0,1466
C_677187,0.0,,0.0,0.0,0.0,413
C_677189,0.0,,0.0,0.0,0.0,3901
C_677192,0.0,,0.0,0.0,0.0,2248
C_677193,0.0,,0.0,0.0,0.0,988
C_677218,0.0,0.625,0.0,0.0,0.0,19948
C_677236,0.0,,0.0,0.0,0.0,16841
C_677241,0.0,,0.0,0.0,0.0,1405
C_677243,0.0,,0.0,0.0,0.0,23279
C_677246,0.0,,0.0,0.0,0.0,91
C_677249,0.0,,0.0,0.0,0.0,6516
C_678165,0.0,,0.0,0.0,0.0,2
C_679148,0.0,,0.0,0.0,0.0,6074
C_679390,30.0,,1.0,14.0,15.0,32797
C_680710,0.0,,0.0,0.0,0.0,5522
C_680712,0.0,0.8761904761904762,0.0,0.0,0.0,710
C_680714,0.0,,0.0,0.0,0.0,4379
C_680716,0.0,,0.0,0.0,0.0,7658
C_680717,0.0,0.8334515366430258,0.0,0.0,0.0,1349
C_680719,2.0,0.6651522513767412,0.0,0.0,2.0,1667
C_680721,0.0,,0.0,0.0,0.0,1
C_680722,0.0,,0.0,0.0,0.0,9372
C_680724,0.0,,0.0,0.0,0.0,2241
C_680726,0.0,,0.0,0.0,0.0,2757
C_680728,0.0,,0.0,0.0,0.0,2171
C_680730,0.0,,0.0,0.0,0.0,6347
C_680731,0.0,0.0,0.0,0.0,0.0,4209
C_680732,0.0,0.75,0.0,0.0,0.0,12077
C_680733,0.0,0.0,0.0,0.0,0.0,5802
C_680736,0.0,,0.0,0.0,0.0,4
C_680738,0.0,,0.0,0.0,0.0,2159
C_680740,0.0,,0.0,0.0,0.0,13485
C_680741,0.0,,0.0,0.0,0.0,6599
C_680745,0.0,,0.0,0.0,0.0,15854
C_680747,9.0,0.7349818950258609,0.0,6.0,3.0,2918
C_680751,0.0,,0.0,0.0,0.0,1260
C_680752,0.0,,0.0,0.0,0.0,8339
C_680753,1.0,,0.0,1.0,0.0,4712
C_680754,0.0,,0.0,0.0,0.0,6510
C_680757,0.0,,0.0,0.0,0.0,3621
C_680759,0.0,,0.0,0.0,0.0,8772
C_680761,0.0,,0.0,0.0,0.0,17580
C_680762,0.0,,0.0,0.0,0.0,13075
C_680764,0.0,0.8125,0.0,0.0,0.0,426
C_680765,0.0,,0.0,0.0,0.0,4722
C_680767,0.0,,0.0,0.0,0.0,107
C_680768,0.0,,0.0,0.0,0.0,9
C_680769,1.0,,1.0,0.0,0.0,468
C_680770,0.0,,0.0,0.0,0.0,7099
C_680771,0.0,,0.0,0.0,0.0,9705
C_680772,0.0,,0.0,0.0,0.0,1
C_680773,0.0,,0.0,0.0,0.0,1
C_680774,0.0,0.4130434782608695,0.0,0.0,0.0,5244
C_680777,0.0,,0.0,0.0,0.0,14843
C_680779,0.0,,0.0,0.0,0.0,9716
C_680780,0.0,,0.0,0.0,0.0,2762
C_680784,0.0,,0.0,0.0,0.0,11983
C_680785,0.0,,0.0,0.0,0.0,5221
C_680786,0.0,,0.0,0.0,0.0,402
C_680788,0.0,,0.0,0.0,0.0,2808
C_680789,16.0,,0.0,1.0,15.0,2594
C_680790,0.0,,0.0,0.0,0.0,4966
C_680792,0.0,,0.0,0.0,0.0,337
C_680793,0.0,,0.0,0.0,0.0,1
C_680801,0.0,,0.0,0.0,0.0,1
C_680802,0.0,,0.0,0.0,0.0,7
C_680803,0.0,,0.0,0.0,0.0,5321
C_680804,0.0,0.7363636363636364,0.0,0.0,0.0,1809
C_680805,0.0,,0.0,0.0,0.0,4828
C_680807,0.0,,0.0,0.0,0.0,137
C_680808,0.0,,0.0,0.0,0.0,10363
C_680811,0.0,,0.0,0.0,0.0,1
C_680812,0.0,,0.0,0.0,0.0,1357
C_680814,4.0,0.3724202658665574,0.0,1.0,3.0,2202
C_680817,2.0,0.7591215231801182,1.0,0.0,1.0,4073
C_680818,0.0,0.766562478465982,0.0,0.0,0.0,1767
C_680819,0.0,0.7521714917712942,0.0,0.0,0.0,3122
C_680820,0.0,,0.0,0.0,0.0,4958
C_680821,3.0,0.46875,0.0,3.0,0.0,3170
C_680823,0.0,,0.0,0.0,0.0,18634
C_680824,0.0,,0.0,0.0,0.0,2190
C_680828,0.0,,0.0,0.0,0.0,1046
C_680830,0.0,,0.0,0.0,0.0,1821
C_680832,0.0,0.4,0.0,0.0,0.0,966
C_680835,0.0,,0.0,0.0,0.0,680
C_680836,0.0,,0.0,0.0,0.0,5254
C_680841,0.0,,0.0,0.0,0.0,2716
C_680844,0.0,,0.0,0.0,0.0,496
C_680845,0.0,,0.0,0.0,0.0,2952
C_680848,0.0,,0.0,0.0,0.0,1
C_680849,0.0,,0.0,0.0,0.0,2457
C_680852,0.0,,0.0,0.0,0.0,55
C_680854,0.0,,0.0,0.0,0.0,1079
C_680859,0.0,,0.0,0.0,0.0,1526
C_680860,0.0,,0.0,0.0,0.0,1720
C_680868,0.0,,0.0,0.0,0.0,1
C_680869,0.0,,0.0,0.0,0.0,3643
C_680870,0.0,,0.0,0.0,0.0,2325
C_680871,0.0,,0.0,0.0,0.0,618
C_680877,0.0,,0.0,0.0,0.0,2218
C_680879,0.0,,0.0,0.0,0.0,1692
C_680881,436.0,0.6818183505183543,0.0,14.0,422.0,7313
C_680882,0.0,,0.0,0.0,0.0,76
C_680884,3.0,0.9536821705426356,1.0,0.0,2.0,4673
C_680886,0.0,,0.0,0.0,0.0,5256
C_680890,0.0,,0.0,0.0,0.0,2675
C_680891,0.0,,0.0,0.0,0.0,1473
C_680892,0.0,,0.0,0.0,0.0,24
C_680894,0.0,,0.0,0.0,0.0,1
C_680895,1.0,0.7537749287749287,1.0,0.0,0.0,998
C_680897,5.0,0.6577785324898614,0.0,0.0,5.0,2398
C_680898,0.0,,0.0,0.0,0.0,1151
C_680900,0.0,,0.0,0.0,0.0,645
C_680903,0.0,,0.0,0.0,0.0,2868
C_680905,6.0,0.6786506777945046,0.0,0.0,6.0,1432
C_680906,0.0,,0.0,0.0,0.0,1
C_680910,0.0,,0.0,0.0,0.0,3481
C_680915,0.0,0.625,0.0,0.0,0.0,710
C_680916,2.0,0.6173269972591126,0.0,2.0,0.0,1581
C_680917,0.0,,0.0,0.0,0.0,1
C_680919,0.0,,0.0,0.0,0.0,785
C_680920,0.0,0.7857142857142857,0.0,0.0,0.0,270
C_680921,0.0,,0.0,0.0,0.0,103
C_680922,0.0,,0.0,0.0,0.0,255
C_680923,0.0,0.5,0.0,0.0,0.0,4071
C_680926,0.0,,0.0,0.0,0.0,2990
C_680927,0.0,,0.0,0.0,0.0,4591
C_680929,0.0,,0.0,0.0,0.0,4712
C_680931,0.0,0.0,0.0,0.0,0.0,4834
C_680933,22.0,0.693666990605766,0.0,1.0,21.0,18251
C_680936,0.0,,0.0,0.0,0.0,5365
C_680937,0.0,,0.0,0.0,0.0,9524
C_680938,1.0,,1.0,0.0,0.0,84
C_680941,0.0,,0.0,0.0,0.0,1593
C_680943,1.0,0.8809104328932567,1.0,0.0,0.0,1737
C_680951,0.0,,0.0,0.0,0.0,2674
C_680952,0.0,,0.0,0.0,0.0,3873
C_680955,0.0,0.8011111111111111,0.0,0.0,0.0,656
C_680958,0.0,,0.0,0.0,0.0,14268
C_680961,0.0,,0.0,0.0,0.0,11094
C_680963,0.0,,0.0,0.0,0.0,8211
C_680968,0.0,,0.0,0.0,0.0,1661
C_680970,0.0,,0.0,0.0,0.0,12701
C_680971,0.0,,0.0,0.0,0.0,2546
C_680972,0.0,,0.0,0.0,0.0,2342
C_680974,0.0,,0.0,0.0,0.0,1192
C_680975,0.0,,0.0,0.0,0.0,1499
C_680976,0.0,,0.0,0.0,0.0,1282
C_680977,0.0,,0.0,0.0,0.0,829
C_680978,1.0,0.7870370370370371,0.0,0.0,1.0,926
C_680979,9.0,0.7584010148004913,0.0,8.0,1.0,13537
C_680980,0.0,0.0,0.0,0.0,0.0,8783
C_680981,0.0,,0.0,0.0,0.0,77
C_680984,0.0,0.5454545454545454,0.0,0.0,0.0,885
C_680985,0.0,,0.0,0.0,0.0,5579
C_680986,0.0,,0.0,0.0,0.0,6910
C_680987,0.0,,0.0,0.0,0.0,15888
C_680988,0.0,,0.0,0.0,0.0,1
C_680989,0.0,,0.0,0.0,0.0,1738
C_680990,0.0,,0.0,0.0,0.0,1
C_680991,0.0,,0.0,0.0,0.0,1727
C_680992,11.0,0.8006825120435038,2.0,9.0,0.0,4142
C_680993,0.0,,0.0,0.0,0.0,10007
C_680998,0.0,,0.0,0.0,0.0,18025
C_680999,0.0,,0.0,0.0,0.0,1580
C_681001,1.0,0.7714528668610301,0.0,0.0,1.0,1401
C_681005,0.0,,0.0,0.0,0.0,20173
C_681006,0.0,,0.0,0.0,0.0,5355
C_681007,0.0,0.4116880426033031,0.0,0.0,0.0,844
C_681008,0.0,0.6675757575757576,0.0,0.0,0.0,1032
C_681009,0.0,,0.0,0.0,0.0,1255
C_681010,1.0,0.4680946368446368,0.0,1.0,0.0,962
C_681011,0.0,,0.0,0.0,0.0,496
C_681012,0.0,,0.0,0.0,0.0,859
C_681015,0.0,,0.0,0.0,0.0,2319
C_681017,0.0,,0.0,0.0,0.0,343
C_681021,0.0,,0.0,0.0,0.0,1531
C_681025,0.0,,0.0,0.0,0.0,1697
C_681026,0.0,,0.0,0.0,0.0,1669
C_681027,2.0,0.7106752136752137,0.0,2.0,0.0,1693
C_681028,0.0,0.7177777777777778,0.0,0.0,0.0,618
C_681030,0.0,,0.0,0.0,0.0,1
C_681031,10.0,0.6558469851911222,1.0,4.0,5.0,3056
C_681032,0.0,0.6921894507608792,0.0,0.0,0.0,1313
C_681033,0.0,,0.0,0.0,0.0,1700
C_681034,0.0,,0.0,0.0,0.0,1628
C_681036,0.0,,0.0,0.0,0.0,79
C_681037,0.0,,0.0,0.0,0.0,130
C_681038,0.0,,0.0,0.0,0.0,58
C_681039,0.0,,0.0,0.0,0.0,151
C_681041,0.0,,0.0,0.0,0.0,70
C_681042,0.0,,0.0,0.0,0.0,1
C_681043,1.0,,0.0,1.0,0.0,1002
C_681045,1.0,0.6614583333333333,0.0,1.0,0.0,3728
C_681047,0.0,,0.0,0.0,0.0,1241
C_681048,0.0,,0.0,0.0,0.0,1
C_681049,0.0,,0.0,0.0,0.0,788
C_681053,0.0,,0.0,0.0,0.0,1
C_681056,0.0,,0.0,0.0,0.0,1
C_681057,1.0,,0.0,1.0,0.0,728
C_681058,0.0,,0.0,0.0,0.0,554
C_681059,0.0,,0.0,0.0,0.0,79
C_681063,0.0,,0.0,0.0,0.0,1
C_681066,0.0,1.0,0.0,0.0,0.0,739
C_681067,0.0,,0.0,0.0,0.0,1
C_681068,0.0,,0.0,0.0,0.0,967
C_681069,0.0,,0.0,0.0,0.0,1
C_681071,0.0,,0.0,0.0,0.0,1142
C_681073,7.0,0.9345238095238096,0.0,2.0,5.0,1112
C_681074,0.0,,0.0,0.0,0.0,3884
C_681075,0.0,,0.0,0.0,0.0,2059
C_681076,0.0,,0.0,0.0,0.0,5572
C_681079,0.0,,0.0,0.0,0.0,257
C_681080,0.0,,0.0,0.0,0.0,1071
C_681081,0.0,,0.0,0.0,0.0,3137
C_681083,0.0,,0.0,0.0,0.0,2971
C_681084,0.0,,0.0,0.0,0.0,4423
C_681086,0.0,,0.0,0.0,0.0,1115
C_681087,0.0,,0.0,0.0,0.0,830
C_681088,0.0,,0.0,0.0,0.0,12866
C_681090,0.0,,0.0,0.0,0.0,1
C_681091,0.0,0.5991862906867601,0.0,0.0,0.0,836
C_681094,0.0,,0.0,0.0,0.0,1006
C_681095,0.0,,0.0,0.0,0.0,1
C_681096,0.0,,0.0,0.0,0.0,2
C_681099,0.0,0.7305555555555556,0.0,0.0,0.0,820
C_681100,0.0,,0.0,0.0,0.0,781
C_681103,0.0,,0.0,0.0,0.0,945
C_681105,0.0,,0.0,0.0,0.0,4591
C_681110,0.0,,0.0,0.0,0.0,1
C_681114,5.0,0.787559203005063,0.0,1.0,4.0,2067
C_681115,10.0,0.5274193548387097,0.0,0.0,10.0,825
C_681122,8.0,,0.0,8.0,0.0,896
C_681130,0.0,0.7612244897959183,0.0,0.0,0.0,604
C_681137,0.0,,0.0,0.0,0.0,1632
C_681152,0.0,0.0,0.0,0.0,0.0,425
C_681154,0.0,,0.0,0.0,0.0,1886
C_681158,0.0,,0.0,0.0,0.0,869
C_681163,0.0,,0.0,0.0,0.0,602
C_681169,0.0,,0.0,0.0,0.0,49
C_681177,0.0,,0.0,0.0,0.0,1
C_681183,0.0,,0.0,0.0,0.0,6
C_681184,0.0,,0.0,0.0,0.0,6
C_681186,0.0,,0.0,0.0,0.0,177
C_681194,0.0,,0.0,0.0,0.0,10
C_681197,0.0,,0.0,0.0,0.0,132
C_681200,0.0,,0.0,0.0,0.0,482
C_681204,0.0,,0.0,0.0,0.0,1
C_681212,0.0,,0.0,0.0,0.0,1094
C_681247,0.0,,0.0,0.0,0.0,4
C_681250,0.0,,0.0,0.0,0.0,14
C_681255,926.0,0.6323908731148385,6.0,829.0,91.0,16831
C_681260,0.0,,0.0,0.0,0.0,1
C_681262,0.0,,0.0,0.0,0.0,6
C_681263,0.0,,0.0,0.0,0.0,21
C_681265,0.0,,0.0,0.0,0.0,12
C_681267,0.0,,0.0,0.0,0.0,4
C_681272,0.0,,0.0,0.0,0.0,4
C_681276,0.0,,0.0,0.0,0.0,17
C_681281,0.0,,0.0,0.0,0.0,1
C_681287,0.0,,0.0,0.0,0.0,1
C_681291,0.0,,0.0,0.0,0.0,21
C_681295,0.0,,0.0,0.0,0.0,2
C_681299,0.0,,0.0,0.0,0.0,4571
C_681301,0.0,,0.0,0.0,0.0,232
C_681304,0.0,,0.0,0.0,0.0,12
C_681308,0.0,,0.0,0.0,0.0,7
C_681311,0.0,,0.0,0.0,0.0,20
C_681318,0.0,,0.0,0.0,0.0,1
C_681320,0.0,,0.0,0.0,0.0,7
C_681323,0.0,,0.0,0.0,0.0,1
C_681325,0.0,,0.0,0.0,0.0,1
C_681328,0.0,,0.0,0.0,0.0,3
C_681330,0.0,,0.0,0.0,0.0,700
C_681331,0.0,0.6533333333333333,0.0,0.0,0.0,437
C_681333,0.0,,0.0,0.0,0.0,2633
C_681335,0.0,,0.0,0.0,0.0,1139
C_681336,0.0,0.0,0.0,0.0,0.0,686
C_681339,23.0,0.6719072431627144,0.0,23.0,0.0,2578
C_681341,0.0,,0.0,0.0,0.0,1902
C_681345,0.0,,0.0,0.0,0.0,3602
C_681348,0.0,,0.0,0.0,0.0,1
C_681353,0.0,,0.0,0.0,0.0,3628
C_681355,0.0,1.0,0.0,0.0,0.0,5008
C_681357,0.0,,0.0,0.0,0.0,609
C_681362,0.0,,0.0,0.0,0.0,4604
C_681364,0.0,,0.0,0.0,0.0,1
C_681365,0.0,,0.0,0.0,0.0,3325
C_681369,0.0,,0.0,0.0,0.0,1412
C_681373,0.0,,0.0,0.0,0.0,2914
C_681377,0.0,,0.0,0.0,0.0,955
C_681380,0.0,,0.0,0.0,0.0,862
C_681382,0.0,,0.0,0.0,0.0,1885
C_681389,0.0,,0.0,0.0,0.0,974
C_681396,0.0,,0.0,0.0,0.0,3472
C_681397,0.0,0.4285714285714285,0.0,0.0,0.0,199
C_681400,0.0,,0.0,0.0,0.0,1783
C_681404,0.0,,0.0,0.0,0.0,1
C_681406,3.0,0.6211442786069652,1.0,0.0,2.0,1049
C_681407,0.0,,0.0,0.0,0.0,1647
C_681409,0.0,,0.0,0.0,0.0,633
C_681411,0.0,0.8986018213557276,0.0,0.0,0.0,811
C_681414,0.0,,0.0,0.0,0.0,2248
C_681415,2.0,0.7272727272727273,0.0,2.0,0.0,1891
C_681420,0.0,,0.0,0.0,0.0,283
C_681421,0.0,,0.0,0.0,0.0,565
C_681422,0.0,,0.0,0.0,0.0,2312
C_681429,0.0,,0.0,0.0,0.0,2618
C_681432,0.0,,0.0,0.0,0.0,5400
C_681434,0.0,,0.0,0.0,0.0,1
C_681439,0.0,,0.0,0.0,0.0,1315
C_681444,3.0,,1.0,2.0,0.0,595
C_681448,29.0,0.8109382219736401,0.0,1.0,28.0,3016
C_681452,0.0,,0.0,0.0,0.0,1746
C_681453,1.0,0.6228070175438596,1.0,0.0,0.0,591
C_681460,42.0,0.811868561948624,2.0,19.0,21.0,5310
C_681470,0.0,,0.0,0.0,0.0,1792
C_681471,0.0,,0.0,0.0,0.0,608
C_681474,0.0,,0.0,0.0,0.0,409
C_681475,1.0,,0.0,0.0,1.0,1382
C_681481,0.0,,0.0,0.0,0.0,1
C_681485,0.0,,0.0,0.0,0.0,1
C_681488,0.0,0.6,0.0,0.0,0.0,6954
C_681491,0.0,,0.0,0.0,0.0,1728
C_681502,1.0,0.6537037037037038,0.0,1.0,0.0,1142
C_681503,0.0,,0.0,0.0,0.0,3756
C_681505,0.0,,0.0,0.0,0.0,3
C_681507,0.0,,0.0,0.0,0.0,12
C_681509,0.0,,0.0,0.0,0.0,6
C_681512,0.0,,0.0,0.0,0.0,13
C_681513,0.0,,0.0,0.0,0.0,13
C_681515,0.0,,0.0,0.0,0.0,18
C_681517,0.0,,0.0,0.0,0.0,6
C_681518,0.0,,0.0,0.0,0.0,53
C_681519,0.0,,0.0,0.0,0.0,2206
C_681520,0.0,,0.0,0.0,0.0,184
C_681532,1.0,,0.0,1.0,0.0,828
C_681533,0.0,,0.0,0.0,0.0,1
C_681535,0.0,,0.0,0.0,0.0,853
C_681548,0.0,,0.0,0.0,0.0,1
C_681551,0.0,,0.0,0.0,0.0,1
C_681552,0.0,,0.0,0.0,0.0,1
C_681554,0.0,,0.0,0.0,0.0,1
C_681556,0.0,,0.0,0.0,0.0,1
C_681558,0.0,,0.0,0.0,0.0,1
C_681559,0.0,,0.0,0.0,0.0,1
C_681560,0.0,,0.0,0.0,0.0,2
C_681567,0.0,,0.0,0.0,0.0,38
C_681573,0.0,,0.0,0.0,0.0,52
C_681575,0.0,,0.0,0.0,0.0,37
C_681578,0.0,0.8125,0.0,0.0,0.0,224
C_681580,0.0,,0.0,0.0,0.0,122
C_681581,0.0,,0.0,0.0,0.0,110
C_681582,0.0,,0.0,0.0,0.0,1
C_681583,0.0,,0.0,0.0,0.0,147
C_681585,0.0,,0.0,0.0,0.0,82
C_681587,0.0,,0.0,0.0,0.0,289
C_681588,0.0,,0.0,0.0,0.0,148
C_681592,1.0,,1.0,0.0,0.0,473
C_681594,0.0,,0.0,0.0,0.0,4
C_681599,0.0,,0.0,0.0,0.0,3
C_681606,0.0,,0.0,0.0,0.0,1
C_681609,0.0,,0.0,0.0,0.0,2
C_681610,0.0,,0.0,0.0,0.0,1
C_681611,12.0,0.6047021736180191,0.0,0.0,12.0,1530
C_681614,0.0,,0.0,0.0,0.0,3
C_681615,0.0,,0.0,0.0,0.0,8127
C_681619,0.0,,0.0,0.0,0.0,2824
C_681622,0.0,,0.0,0.0,0.0,1030
C_681627,0.0,,0.0,0.0,0.0,920
C_681630,4.0,0.7533333333333334,0.0,0.0,4.0,780
C_681633,0.0,,0.0,0.0,0.0,3503
C_681635,0.0,,0.0,0.0,0.0,2544
C_681636,0.0,,0.0,0.0,0.0,18200
C_681638,0.0,,0.0,0.0,0.0,3032
C_681643,0.0,,0.0,0.0,0.0,2393
C_681645,0.0,,0.0,0.0,0.0,1922
C_681647,0.0,,0.0,0.0,0.0,2796
C_681649,0.0,,0.0,0.0,0.0,2
C_681655,0.0,,0.0,0.0,0.0,21594
C_681661,0.0,,0.0,0.0,0.0,1185
C_681663,0.0,,0.0,0.0,0.0,1699
C_681664,1538.0,0.972809835959676,65.0,711.0,762.0,1793
C_681666,0.0,,0.0,0.0,0.0,714
C_681669,0.0,,0.0,0.0,0.0,6163
C_681671,74.0,0.820517123677324,4.0,16.0,54.0,5917
C_681672,0.0,,0.0,0.0,0.0,1239
C_681678,0.0,,0.0,0.0,0.0,22596
C_681679,0.0,,0.0,0.0,0.0,544
C_681681,0.0,,0.0,0.0,0.0,194
C_681682,0.0,,0.0,0.0,0.0,2711
C_681683,1.0,0.7147186147186146,0.0,1.0,0.0,1158
C_681684,0.0,,0.0,0.0,0.0,2902
C_681688,0.0,,0.0,0.0,0.0,1084
C_681690,0.0,,0.0,0.0,0.0,1941
C_681691,0.0,,0.0,0.0,0.0,110
C_681692,0.0,,0.0,0.0,0.0,1
C_681696,2.0,0.5192592592592593,0.0,1.0,1.0,1180
C_681699,0.0,,0.0,0.0,0.0,1243
C_681701,0.0,,0.0,0.0,0.0,140
C_681702,0.0,,0.0,0.0,0.0,1126
C_681706,0.0,,0.0,0.0,0.0,18
C_681707,0.0,,0.0,0.0,0.0,88
C_681708,0.0,0.6647058823529411,0.0,0.0,0.0,761
C_681710,0.0,1.0,0.0,0.0,0.0,74
C_681711,2.0,,0.0,0.0,2.0,12952
C_681712,0.0,,0.0,0.0,0.0,186
C_681715,0.0,,0.0,0.0,0.0,6148
C_681719,0.0,0.6138250930356193,0.0,0.0,0.0,1935
C_681720,0.0,,0.0,0.0,0.0,2531
C_681721,0.0,,0.0,0.0,0.0,185
C_681729,0.0,,0.0,0.0,0.0,1
C_681730,0.0,,0.0,0.0,0.0,12188
C_681731,0.0,,0.0,0.0,0.0,50
C_681733,0.0,,0.0,0.0,0.0,1
C_681735,0.0,,0.0,0.0,0.0,1313
C_681736,0.0,,0.0,0.0,0.0,1
C_681737,0.0,,0.0,0.0,0.0,917
C_681739,0.0,,0.0,0.0,0.0,1
C_681740,0.0,,0.0,0.0,0.0,1
C_681742,0.0,,0.0,0.0,0.0,6094
C_681743,0.0,,0.0,0.0,0.0,1
C_681744,3.0,0.8211195054945054,0.0,2.0,1.0,2502
C_681745,0.0,0.7834883720930232,0.0,0.0,0.0,4690
C_681746,0.0,,0.0,0.0,0.0,1
C_681747,0.0,,0.0,0.0,0.0,1
C_681750,0.0,,0.0,0.0,0.0,1
C_681751,0.0,,0.0,0.0,0.0,48
